image_name,width,height,patch_score
spinning_rides_p64_t0.3_n0_044,1080,1920,"0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
passing_by_buildings_p64_t1.0_n20_059,720,1280,"0,2.5,1.0,0,0,1.0,1.0,0,1.0,2,3,0,1,5,5,3,0,0,5,0,0,0,1,0"
las_vegas1_p64_t1.0_n20_011,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds3_p64_t0.3_n0_004,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.5,0,0,0,2.5,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
firework2_p64_t0.5_n10_018,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,3.5,2.5,0.5,0,0,2.5,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
lighting1_p64_t1.0_n20_030,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0"
birds3_p64_t0.5_n10_004,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
walking_p64_t0.5_n10_028,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
cherry_blossom_p64_t1.0_n20_057,1080,1920,"0,0.5,1,0,0,1.0,0,0,0,0,0.5,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fireplace_p64_t0.5_n10_027,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
bellagio_water_show_p64_t1.0_n20_074,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert1_p64_t0.3_n0_033,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,1.0,0,0,0,0,1,0,1.5,1.0,2.5,1.0,1.5,0,0,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0"
skate_board_p64_t0.5_n10_049,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert2_p64_t0.5_n10_039,1920,1080,"1.0,2.0,3.0,3.5,4.5,0.5,0,0,0,0,5.0,3.0,5.0,3.0,3.0,0.5,0,0,0,4,2.5,3.0,3.0,4.0,2.5,3,2,2,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,0,0"
art_rotating_p64_t1.0_n20_041,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert2_p64_t1.0_n20_022,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,1.5,3.5,0,1.5,0,0,0,0,1.5,1.5,3.5,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_throwing_p64_t0.3_n0_007,720,1280,"0,0,0,0,0,0,0,0,2.0,1.5,2.0,0.5,1.0,1.0,0.5,0,1.0,0,1,0,0,0,0,0"
furniture_assemble_p64_t0.3_n0_011,1080,1920,"1,0,2.5,0,0,2.5,0,3.5,2.5,0,0,2.0,3,3.0,0,3.0,0,3.0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
train_passing_p64_t1.0_n20_040,1080,1920,"1,0,0,0,1.0,0,0,0,0,0,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
grand_canyon2_p64_t0.3_n0_028,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_throwing_p64_t0.3_n0_012,720,1280,"0,3.0,3.0,2.0,0,0,0.5,0,0,0.5,1.5,2.5,2.5,0.5,1.0,0.5,0,0,1,0,0,0,0,0"
grand_canyon1_p64_t0.3_n0_038,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
light_p64_t0.3_n0_053,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
art_rotating_p64_t0.5_n10_041,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
museum_p64_t1.0_n20_007,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fushimi_inari_shrine_p64_t0.5_n10_018,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
interactive_art_p64_t0.3_n0_067,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1.0,1.5,0,0,0,0,0,0,3.5,3.0,1.5,0,0,0,0,0,1.0,3.5,0,0,0,0,0"
build_log_p64_t1.0_n20_040,1080,1920,"0,0,0,0,0,3.5,3,4.0,1.0,1.5,3.0,3.5,4.0,2.0,0,3.0,4.0,4.5,0.5,1.0,3.5,3.5,4.5,3.5,2.5,3.0,3.5,4.0,3.0,3.0,3.5,4.5,4.0,2.5,2.5,0,0,0,0,0,0,0,0,0,0"
panda_p64_t0.3_n0_097,1280,720,"1,1.0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
animals_p64_t0.5_n10_027,720,1280,"0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
indian_bob_p64_t0.5_n10_045,1080,1920,"0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert2_p64_t0.3_n0_086,1920,1080,"0,0,0,0,0,1,0,0,0,0,0,1.0,3.0,2.0,1.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,1.0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0"
live_octopus_p64_t1.0_n20_003,960,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
build_log_p64_t0.3_n0_009,1080,1920,"0,0,0,0,0,2.5,2.5,3.0,1.0,0,2.0,3.0,2.5,1.0,1.0,1.0,2.5,2,0,1.0,1.0,3.5,4.0,3.5,4.0,3.0,4.5,4.0,1.5,1.5,2.0,4.5,4.5,4.0,3.0,2,2,1,0,0,0,0,0,0,0"
dog_p64_t0.3_n0_026,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds3_p64_t0.3_n0_001,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.5,0,2.0,3.5,3.0,2.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0"
soccer1_p64_t0.3_n0_010,1920,1080,"1,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0,1.5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0"
elevator_down_p64_t0.5_n10_077,1080,1440,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
lighting2_p64_t0.3_n0_047,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0"
jumping_p64_t0.3_n0_018,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0.5,0,1.0,1.5,2.5,1.5,0,1.0,0.5,1.0,2.5,0,0,0,0,0,0,0,0,0,0"
japan_hamburg_p64_t0.3_n0_047,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
stanford_corridor_p64_t0.5_n10_061,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
running_on_log_p64_t0.5_n10_031,1920,1080,"0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0"
game_p64_t1.0_n20_012,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
firework1_p64_t0.5_n10_035,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
museum_p64_t1.0_n20_054,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pouring_p64_t0.3_n0_003,720,1280,"0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
dogwalking_p64_t0.3_n0_023,720,1280,"0,2,2,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fushimi_inari_shrine_p64_t1.0_n20_018,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds2_p64_t0.5_n10_035,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
